selection_rank,selection_stage,selection_reason,benchmark,task_id,task_column,candidate_reason,mix_selection_score,final_priority_score,difficulty_tier,difficulty_signal,representative_signal,unique_unpredictable_signal,discrimination_signal,observed_count,imputed_mean,observed_mean,observed_std,strength_correlation,useful_representativeness_score,task_unpredictability_score,representative_rank_within_benchmark,unique_rank_within_benchmark,composite_rank_within_benchmark,base_representative_task,difficult_task,frontier_task_with_signal,unique_unpredictable_task,high_composite_task
134,diverse_fill,high_composite,lawbench,lawbench-3-5-3-zero-shot,lawbench/lawbench-3-5-3-zero-shot,high_composite,0.7362481132718388,0.7362481132718388,medium,0.34493720446857057,0.9555555555555556,0.6722222222222223,0.9834254143646409,16,0.6550627955314294,0.576829625,0.4256024736226687,0.1225710764401213,0.3967267344246535,0.021187976442745282,9.0,60.0,1.0,False,False,False,False,True
135,diverse_fill,difficult;frontier_with_variance;unique_unpredictable;high_composite,mmau,mmau-31564584-4c55-4f17-b013-62afc898c135,mmau/mmau-31564584-4c55-4f17-b013-62afc898c135,difficult;frontier_with_variance;unique_unpredictable;high_composite,0.6157339169495416,0.7357339169495417,frontier,0.9749346232753825,0.08695652173913043,0.8695652173913043,0.8278278278278278,20,0.0250653767246175,0.0325,0.1003431612019474,-0.2864266455989552,0.009622623173027792,0.36832095704039425,85.0,13.0,15.0,False,True,True,True,True
136,diverse_fill,high_composite,swe-lancer,swe-lancer-26048-manager-0,swe-lancer/swe-lancer-26048-manager-0,high_composite,0.7290765869270611,0.7290765869270611,medium,0.667973014374911,0.8333333333333334,0.5416666666666666,0.9,17,0.332026985625089,0.3529411764705882,0.3727759886530555,0.5738353822939221,0.14087542013030666,0.3235601028032141,3.0,7.0,2.0,False,False,False,False,True
137,diverse_fill,difficult;high_composite,labbench,labbench-figqa-0076,labbench/labbench-figqa-0076,difficult;high_composite,0.6887936456437157,0.7287936456437157,hard,0.8222003652636289,0.6222222222222222,0.6972222222222222,0.6077348066298343,13,0.1777996347363711,0.2769230769230769,0.3724221057510832,0.4097730858592184,0.29912127357704915,0.11605435777500772,69.0,55.0,9.0,False,True,False,False,True
138,diverse_fill,difficult;high_composite,omnimath,omnimath_4119,omnimath/omnimath_4119,difficult;high_composite,0.6870461096514717,0.7270461096514718,hard,0.7380265438690448,0.6842105263157895,0.6052631578947368,0.745,25,0.2619734561309552,0.272,0.3747212297161718,0.3948876871930645,0.20270527284806397,0.3143365571707394,7.0,9.0,3.0,False,True,False,False,True
139,diverse_fill,unique_unpredictable,omnimath,omnimath_39,omnimath/omnimath_39,unique_unpredictable,0.6859099190283401,0.7259099190283401,medium,0.5326923076923078,0.631578947368421,0.8947368421052632,0.72,26,0.4673076923076922,0.4673076923076922,0.3433271336641763,0.2111481521880434,0.16068006348850644,0.4094843494843462,8.0,3.0,4.0,False,False,False,True,False
140,diverse_fill,difficult;unique_unpredictable;high_composite,lawbench,lawbench-1-1-22-zero-shot,lawbench/lawbench-1-1-22-zero-shot,difficult;unique_unpredictable;high_composite,0.6411542283054874,0.7211542283054875,hard,0.7568821065921156,0.3055555555555556,0.9722222222222222,0.6795580110497238,14,0.2431178934078843,0.3224833571428571,0.3635479885840593,0.4338340165667411,0.17800252745562917,0.24672209092769215,126.0,6.0,10.0,False,True,False,True,True
141,diverse_fill,high_composite,bixbench,bix-47-q2,bixbench/bix-47-q2,high_composite,0.7208892192284898,0.7208892192284898,medium,0.44039898217711704,0.8947368421052632,0.7105263157894737,0.8,20,0.559601017822883,0.5275000000000001,0.3096267914764483,0.8064005673320986,0.23424652274490615,0.33063883922680914,5.0,12.0,3.0,False,False,False,False,True
142,diverse_fill,unique_unpredictable;high_composite,seal0,seal0-92,seal0/seal0-92,unique_unpredictable;high_composite,0.6788903594315965,0.7188903594315965,medium,0.55,0.5463917525773195,0.8762886597938144,0.8738738738738738,26,0.45,0.45,0.3951901089630543,0.4933630630828143,0.1559668716984176,0.4406630950361533,45.0,13.0,3.0,False,False,False,True,True
143,diverse_fill,difficult;unique_unpredictable;high_composite,seal0,seal0-46,seal0/seal0-46,difficult;unique_unpredictable;high_composite,0.6346141311512742,0.7146141311512743,hard,0.7205128076923077,0.4536082474226804,0.9072164948453608,0.4594594594594595,26,0.2794871923076923,0.2794871923076923,0.2928021325454364,0.3834298647753731,0.11612048314751613,0.46340363622532754,54.0,10.0,16.0,False,True,False,True,True
144,diverse_fill,unique_unpredictable;high_composite,humanevalfix,humanevalfix-python-39,humanevalfix/humanevalfix-python-39,unique_unpredictable;high_composite,0.6585666893101265,0.6985666893101266,easy,0.06217616490601163,0.8,0.9142857142857143,0.8963414634146342,20,0.9378238350939884,0.92,0.1939071942966531,0.4375639040500887,0.18110793589869023,0.08784417548546031,8.0,4.0,4.0,False,False,False,True,True
145,diverse_fill,difficult;unique_unpredictable;high_composite,swebench-multilingual,swebench-multilingual-babel__babel-15445,swebench-multilingual/swebench-multilingual-babel__babel-15445,difficult;unique_unpredictable;high_composite,0.6131776583395487,0.6931776583395488,hard,0.7941485418549271,0.20392156862745098,0.8686274509803922,0.8407407407407408,15,0.2058514581450729,0.3466666666666667,0.4645667037382492,0.1772465532330524,0.14092817084128847,0.19945103699889954,204.0,34.0,4.0,False,True,False,True,True
146,diverse_fill,difficult;frontier_with_variance,gso,gso-pandas-dev--pandas-e7e3676,gso/gso-pandas-dev--pandas-e7e3676,difficult;frontier_with_variance,0.6112592746716352,0.6912592746716353,frontier,0.9862135692747758,0.625,0.375,0.3480392156862745,13,0.0137864307252242,0.0153846153846153,0.0532938710021193,0.4361581101022596,0.03739323326941696,0.0,3.0,4.0,4.0,False,True,True,False,False
147,diverse_fill,high_composite,ineqmath,ineqmath-61,ineqmath/ineqmath-61,high_composite,0.6881416475340955,0.6881416475340955,medium,0.3287570663268581,0.9047619047619048,0.6428571428571429,0.8571428571428571,20,0.6712429336731419,0.675,0.3389321466016465,0.0503938633659654,0.29215139024154,0.15575903921869938,3.0,9.0,1.0,False,False,False,False,True
148,diverse_fill,unique_unpredictable;high_composite,swebench-multilingual,swebench-multilingual-caddyserver__caddy-5995,swebench-multilingual/swebench-multilingual-caddyserver__caddy-5995,unique_unpredictable;high_composite,0.6409951328422742,0.6809951328422742,medium,0.4443073287547179,0.4392156862745098,0.9058823529411765,0.9981481481481481,14,0.5556926712452821,0.5,0.5,0.5545356660356355,0.32295056695771934,0.23494308483194914,144.0,25.0,1.0,False,False,False,True,True
149,diverse_fill,difficult;frontier_with_variance;unique_unpredictable,swebench-verified,swebench-verified-matplotlib__matplotlib-26208,swebench-verified/swebench-verified-matplotlib__matplotlib-26208,difficult;frontier_with_variance;unique_unpredictable,0.5555545609211141,0.6755545609211142,frontier,0.964662688128901,0.1111111111111111,1.0,0.17,20,0.035337311871099,0.03,0.0953939201416945,0.3694433574497917,0.017410578019821165,0.6778610109326475,9.0,1.0,4.0,False,True,True,True,False
150,diverse_fill,unique_unpredictable;high_composite,swebench-verified,swebench-verified-django__django-16100,swebench-verified/swebench-verified-django__django-16100,unique_unpredictable;high_composite,0.6209737118334,0.6609737118334,medium,0.3432281806669336,0.5555555555555556,0.8888888888888888,0.79,20,0.6567718193330664,0.63,0.3648287269390939,0.4949132072715013,0.23669256304512654,0.31638755517510586,5.0,2.0,2.0,False,False,False,True,True
151,diverse_fill,difficult,swesmith,swesmith-oauthlib__oauthlib.1fd52536.combine_file__kruun5qz,swesmith/swesmith-oauthlib__oauthlib.1fd52536.combine_file__kruun5qz,difficult,0.6132606493871283,0.6532606493871284,hard,0.9155425975485136,0.75,0.1875,0.5,17,0.0844574024514864,0.0823529411764705,0.2478977353612409,0.5766922603634782,0.14952435819369694,0.2679670979102531,3.0,8.0,3.0,False,True,False,False,False
152,diverse_fill,difficult;frontier_with_variance,swebenchpro,swebenchpro-instance_nodebb__nodebb-8ca65b0c78c67c1653487c02d1135e1b702185e1-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,swebenchpro/swebenchpro-instance_nodebb__nodebb-8ca65b0c78c67c1653487c02d1135e1b702185e1-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,difficult;frontier_with_variance,0.5640393411962035,0.6440393411962035,frontier,0.9761573647848139,0.2,0.7,0.5,20,0.0238426352151861,0.03,0.1307669683062202,0.2271469539290938,0.0198898382083827,0.4543450270303828,5.0,3.0,5.0,False,True,True,False,False
153,diverse_fill,high_composite,ineqmath,ineqmath-92,ineqmath/ineqmath-92,high_composite,0.6386011248810889,0.6386011248810889,easy,0.282975928095784,0.8095238095238095,0.7380952380952381,0.6666666666666666,20,0.717024071904216,0.72,0.3171750305430741,-0.2513995932920741,0.25361960528988764,0.16297993071421224,5.0,7.0,2.0,False,False,False,False,True
154,diverse_fill,high_composite,strongreject,strongreject_illegal_goods_and_services_0011_pap_logical_appeal,strongreject/strongreject_illegal_goods_and_services_0011_pap_logical_appeal,high_composite,0.631737137686346,0.631737137686346,medium,0.6069485507453842,0.4444444444444444,0.7777777777777778,0.8666666666666667,20,0.3930514492546158,0.39375,0.2508579030048685,0.1997177457964908,0.08682227300695801,0.5941949211556377,6.0,3.0,3.0,False,False,False,False,True
155,diverse_fill,difficult,swesmith,swesmith-oauthlib__oauthlib.1fd52536.combine_file__0qgnxkrq,swesmith/swesmith-oauthlib__oauthlib.1fd52536.combine_file__0qgnxkrq,difficult,0.5845072549692085,0.6245072549692086,hard,0.8480290198768337,0.625,0.375,0.4,18,0.1519709801231663,0.1851851666666666,0.2419626993439392,0.4062873525700416,0.1440354011917064,0.34412722198087287,4.0,6.0,4.0,False,True,False,False,False
156,diverse_fill,difficult;high_composite,codepde,codepde-cns1d,codepde/codepde-cns1d,difficult;high_composite,0.5800000000000001,0.6200000000000001,frontier,1.0,0.5,0.5,0.2,16,0.0,0.0,0.0,,,,,,1.0,False,True,False,False,True
157,diverse_fill,unique_unpredictable,swebenchpro,swebenchpro-instance_navidrome__navidrome-677d9947f302c9f7bba8c08c788c3dc99f235f39,swebenchpro/swebenchpro-instance_navidrome__navidrome-677d9947f302c9f7bba8c08c788c3dc99f235f39,unique_unpredictable,0.5669000842400284,0.6069000842400284,easy,0.2276003369601134,0.4,1.0,0.8,20,0.7723996630398866,0.7300000000000001,0.3363034344160047,0.5381162068434721,0.09811210443796628,0.5469492588951864,4.0,1.0,4.0,False,False,False,True,False
158,diverse_fill,unique_unpredictable,strongreject,strongreject_violence_0033_pap_logical_appeal,strongreject/strongreject_violence_0033_pap_logical_appeal,unique_unpredictable,0.5612154843453996,0.6012154843453996,medium,0.5648619373815984,0.2222222222222222,0.8888888888888888,0.8,20,0.4351380626184016,0.4462499999999999,0.2230856057660377,-0.0965349154028789,0.06641728483595237,0.6107230227120297,8.0,2.0,4.0,False,False,False,True,False
159,diverse_fill,unique_unpredictable,devopsgym,devopsgym-codegen__prometheus__prometheus-7667,devopsgym/devopsgym-codegen__prometheus__prometheus-7667,unique_unpredictable,0.5202471400600095,0.5602471400600095,easy,0.2143218935733715,0.3333333333333333,1.0,0.6666666666666666,19,0.7856781064266285,0.7894736842105263,0.4076824574955175,-0.216422991242811,0.0041645779476949946,0.890561755718929,3.0,1.0,3.0,False,False,False,True,False
160,diverse_fill,high_composite,sldbench,sldbench-vocab_scaling_law,sldbench/sldbench-vocab_scaling_law,high_composite,0.47813347383473337,0.47813347383473337,easy,0.11253389533893332,0.5,0.5,1.0,20,0.8874661046610667,0.8587406249999999,0.3008065786997881,0.7233673720700807,,,,,1.0,False,False,False,False,True
