task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool,mix_selection_score
hle/hle/hle__672c91122372b4061411e111,hle,hle/hle__672c91122372b4061411e111,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672c973499e1076f34973bfc,hle,hle/hle__672c973499e1076f34973bfc,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672c983d4183d91499fad7c5,hle,hle/hle__672c983d4183d91499fad7c5,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__672ca51e99e1076f34973c18,hle,hle/hle__672ca51e99e1076f34973c18,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672ca5b60fcde739f6450e29,hle,hle/hle__672ca5b60fcde739f6450e29,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672caa8a948e810916427a4c,hle,hle/hle__672caa8a948e810916427a4c,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672cb7f9040d34d0d0aaff61,hle,hle/hle__672cb7f9040d34d0d0aaff61,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672cba8ce9bdca604f9e0c12,hle,hle/hle__672cba8ce9bdca604f9e0c12,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672cbcc9e9bdca604f9e0c18,hle,hle/hle__672cbcc9e9bdca604f9e0c18,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__672ccc56010db734d4f3f109,hle,hle/hle__672ccc56010db734d4f3f109,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672cd664551c643c6fca4e28,hle,hle/hle__672cd664551c643c6fca4e28,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672cdf88f01cb175ca130759,hle,hle/hle__672cdf88f01cb175ca130759,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672ce1d6ce33946794b97a88,hle,hle/hle__672ce1d6ce33946794b97a88,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672ce1e7ce33946794b97a89,hle,hle/hle__672ce1e7ce33946794b97a89,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672ce9226c70a3cd8f9e441b,hle,hle/hle__672ce9226c70a3cd8f9e441b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672cf9ab1abdeca725a6c993,hle,hle/hle__672cf9ab1abdeca725a6c993,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672cfee1db7c79384524d9b2,hle,hle/hle__672cfee1db7c79384524d9b2,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d01f582086e7db5570f4e,hle,hle/hle__672d01f582086e7db5570f4e,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672d10c7016525107cc7bdd4,hle,hle/hle__672d10c7016525107cc7bdd4,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.6391995814296505,0.448885226069719,1.0304719822506123,-0.1102027277009369,medium,0,0,True,False,False,False,0.9538461538461538
hle/hle/hle__672d159c841ae6e83ce51dfb,hle,hle/hle__672d159c841ae6e83ce51dfb,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d33eb99799bd05725ea25,hle,hle/hle__672d33eb99799bd05725ea25,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672d3b378c29cb8f2bac1f31,hle,hle/hle__672d3b378c29cb8f2bac1f31,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d44d02a52b5a11753319c,hle,hle/hle__672d44d02a52b5a11753319c,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d4dbdf618de6356b2fa89,hle,hle/hle__672d4dbdf618de6356b2fa89,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672d5a80f1800d2d85750a71,hle,hle/hle__672d5a80f1800d2d85750a71,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.6391995814296505,0.448885226069719,1.0304719822506123,-0.1102027277009369,medium,0,0,True,False,False,False,0.9538461538461538
hle/hle/hle__672d6478802a6a4e9525e893,hle,hle/hle__672d6478802a6a4e9525e893,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d7be7f97c3b404d90f3c7,hle,hle/hle__672d7be7f97c3b404d90f3c7,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d7ebc9a32864a120253cd,hle,hle/hle__672d7ebc9a32864a120253cd,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d7f16f97c3b404d90f3cc,hle,hle/hle__672d7f16f97c3b404d90f3cc,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d8366f97c3b404d90f3d3,hle,hle/hle__672d8366f97c3b404d90f3d3,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672d8b9b504a98f0e4799ae0,hle,hle/hle__672d8b9b504a98f0e4799ae0,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672da2566d1f60da4a748aca,hle,hle/hle__672da2566d1f60da4a748aca,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672db13596000a062a322379,hle,hle/hle__672db13596000a062a322379,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__672db3a88bc9e04cb09bf8f7,hle,hle/hle__672db3a88bc9e04cb09bf8f7,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672db430e9b58e3b2e97b67a,hle,hle/hle__672db430e9b58e3b2e97b67a,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672db86596000a062a32238c,hle,hle/hle__672db86596000a062a32238c,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672dbb7dca434e751d8c2a83,hle,hle/hle__672dbb7dca434e751d8c2a83,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672dceba64a3350407a69646,hle,hle/hle__672dceba64a3350407a69646,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672dd4a20576373e76bfcc8b,hle,hle/hle__672dd4a20576373e76bfcc8b,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672dd6cbc78b3d5830853a39,hle,hle/hle__672dd6cbc78b3d5830853a39,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672dde1a9a1f996a161fbd05,hle,hle/hle__672dde1a9a1f996a161fbd05,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672ddfdf10ab34a448a5e299,hle,hle/hle__672ddfdf10ab34a448a5e299,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672de1afed6de72b75b8c7e6,hle,hle/hle__672de1afed6de72b75b8c7e6,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672de9b9ed6de72b75b8c802,hle,hle/hle__672de9b9ed6de72b75b8c802,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672dfdac63f8d9211905d385,hle,hle/hle__672dfdac63f8d9211905d385,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672e0541604ada7a6f6735c0,hle,hle/hle__672e0541604ada7a6f6735c0,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__672e05610a85795d0ed2d363,hle,hle/hle__672e05610a85795d0ed2d363,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__672e08c20a85795d0ed2d36b,hle,hle/hle__672e08c20a85795d0ed2d36b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672e09b50a85795d0ed2d36e,hle,hle/hle__672e09b50a85795d0ed2d36e,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672e1ba8e62456d8519fb95b,hle,hle/hle__672e1ba8e62456d8519fb95b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672e24f117ed86a6ef9def55,hle,hle/hle__672e24f117ed86a6ef9def55,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672e2ab240c7d7b0d90e0907,hle,hle/hle__672e2ab240c7d7b0d90e0907,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672e3eeb0a6bacddc98c2217,hle,hle/hle__672e3eeb0a6bacddc98c2217,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672e4d316ee63a5d94bf863a,hle,hle/hle__672e4d316ee63a5d94bf863a,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672e4fe878953b9f63939501,hle,hle/hle__672e4fe878953b9f63939501,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672e50c6b9281732f28aa0f3,hle,hle/hle__672e50c6b9281732f28aa0f3,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672e6e4a85ed85778c0fb28e,hle,hle/hle__672e6e4a85ed85778c0fb28e,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672e72082d0c14a2e7969dd5,hle,hle/hle__672e72082d0c14a2e7969dd5,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672ec55453f431bf8d3dc928,hle,hle/hle__672ec55453f431bf8d3dc928,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672ecc6946f619ca9b0495c5,hle,hle/hle__672ecc6946f619ca9b0495c5,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672eff1c72cfb81d78f82cdb,hle,hle/hle__672eff1c72cfb81d78f82cdb,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f0ac02ccf8890167533ec,hle,hle/hle__672f0ac02ccf8890167533ec,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f2311db65f629cc9236ce,hle,hle/hle__672f2311db65f629cc9236ce,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f4434e9c13daba078d693,hle,hle/hle__672f4434e9c13daba078d693,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f54bf8e66d0d6f864f6ec,hle,hle/hle__672f54bf8e66d0d6f864f6ec,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f585f42ac7ca22c451066,hle,hle/hle__672f585f42ac7ca22c451066,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f72e3609b665328565e6b,hle,hle/hle__672f72e3609b665328565e6b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__672f74159150f3ac08f0c9f5,hle,hle/hle__672f74159150f3ac08f0c9f5,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f7b4d4b45f2f295a386c5,hle,hle/hle__672f7b4d4b45f2f295a386c5,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f7b5d47d2f4c7ca9ff600,hle,hle/hle__672f7b5d47d2f4c7ca9ff600,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f7ddd281b45ba7e99346d,hle,hle/hle__672f7ddd281b45ba7e99346d,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f819789e556fe53c8af75,hle,hle/hle__672f819789e556fe53c8af75,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f887789e556fe53c8af89,hle,hle/hle__672f887789e556fe53c8af89,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f8cf367988656535c9b1a,hle,hle/hle__672f8cf367988656535c9b1a,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f935ae8305894b6cfdc94,hle,hle/hle__672f935ae8305894b6cfdc94,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672f9b772357e1d1acd486b4,hle,hle/hle__672f9b772357e1d1acd486b4,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672fa2180fa0aa93e4fc789a,hle,hle/hle__672fa2180fa0aa93e4fc789a,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672faa45c5a8bce51676ee01,hle,hle/hle__672faa45c5a8bce51676ee01,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672fadd93c2722c42adabef3,hle,hle/hle__672fadd93c2722c42adabef3,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672fb1872357e1d1acd486dc,hle,hle/hle__672fb1872357e1d1acd486dc,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672fbc4ec2c82cf448a1a725,hle,hle/hle__672fbc4ec2c82cf448a1a725,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672fc00e13e5fbd332372f3f,hle,hle/hle__672fc00e13e5fbd332372f3f,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672fcc697ec08f05b004335c,hle,hle/hle__672fcc697ec08f05b004335c,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672fec044673df044daa1f34,hle,hle/hle__672fec044673df044daa1f34,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672ff3458e51cc48e8cbb7fd,hle,hle/hle__672ff3458e51cc48e8cbb7fd,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672ff71e724ca22f42c0ff85,hle,hle/hle__672ff71e724ca22f42c0ff85,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__672ff8317b5ea0144d26c82d,hle,hle/hle__672ff8317b5ea0144d26c82d,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67300670a8a3b9c5fe76c0b8,hle,hle/hle__67300670a8a3b9c5fe76c0b8,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__673025aa4524fef4d81b65d9,hle,hle/hle__673025aa4524fef4d81b65d9,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__673029b26ad714f5469388f5,hle,hle/hle__673029b26ad714f5469388f5,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67302aea4c42a72918926160,hle,hle/hle__67302aea4c42a72918926160,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6730833d5363343e7c4aefd6,hle,hle/hle__6730833d5363343e7c4aefd6,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67309ff3cae6d721326ee9f5,hle,hle/hle__67309ff3cae6d721326ee9f5,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6730a9be58ef965949f1faa4,hle,hle/hle__6730a9be58ef965949f1faa4,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6730ab9b1c5695f59ab6a5e8,hle,hle/hle__6730ab9b1c5695f59ab6a5e8,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6730abc958ef965949f1faa9,hle,hle/hle__6730abc958ef965949f1faa9,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6730d8d2f51df13db2f61050,hle,hle/hle__6730d8d2f51df13db2f61050,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6730f3c006cd33fe46ca2dfe,hle,hle/hle__6730f3c006cd33fe46ca2dfe,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6730fc7d598fcdc8858811e6,hle,hle/hle__6730fc7d598fcdc8858811e6,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67310b7b6e2b21ba84f49060,hle,hle/hle__67310b7b6e2b21ba84f49060,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67310e19bf74eff110261caa,hle,hle/hle__67310e19bf74eff110261caa,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67313aab62d0ed16256c0093,hle,hle/hle__67313aab62d0ed16256c0093,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67313dec45edd6d926b19c53,hle,hle/hle__67313dec45edd6d926b19c53,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731432f45edd6d926b19c65,hle,hle/hle__6731432f45edd6d926b19c65,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67315c7e7fcf9ea998467bd6,hle,hle/hle__67315c7e7fcf9ea998467bd6,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__673186a4d531bb7e168901a3,hle,hle/hle__673186a4d531bb7e168901a3,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67319c16b68f5ac822e236b0,hle,hle/hle__67319c16b68f5ac822e236b0,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731bf34cb53dd90407d12b5,hle,hle/hle__6731bf34cb53dd90407d12b5,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731c361932ff1e062488324,hle,hle/hle__6731c361932ff1e062488324,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731c87c6c74786218717a81,hle,hle/hle__6731c87c6c74786218717a81,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731cc48b2c262fe258260db,hle,hle/hle__6731cc48b2c262fe258260db,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731ce1a5b596793cf7e6eac,hle,hle/hle__6731ce1a5b596793cf7e6eac,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731deb93e52c2db8f318e74,hle,hle/hle__6731deb93e52c2db8f318e74,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__6731fa3bb08cf72258a21348,hle,hle/hle__6731fa3bb08cf72258a21348,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__67320e338f6d9d8c50dca222,hle,hle/hle__67320e338f6d9d8c50dca222,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
